#    L    TT             EE             BB             TE             PP             TP             EP          
   148    0.39765E+04    0.10835E+01    0.00000E+00   -0.42212E+02    0.92040E-07    0.11863E-03   -0.12532E-05
   149    0.40085E+04    0.10844E+01    0.00000E+00   -0.42480E+02    0.91487E-07    0.11816E-03   -0.12446E-05
   150    0.40403E+04    0.10849E+01    0.00000E+00   -0.42729E+02    0.90939E-07    0.11769E-03   -0.12359E-05
   151    0.40721E+04    0.10851E+01    0.00000E+00   -0.42962E+02    0.90395E-07    0.11722E-03   -0.12272E-05
   152    0.41038E+04    0.10848E+01    0.00000E+00   -0.43179E+02    0.89856E-07    0.11674E-03   -0.12184E-05
   153    0.41355E+04    0.10841E+01    0.00000E+00   -0.43376E+02    0.89322E-07    0.11626E-03   -0.12095E-05
   154    0.41671E+04    0.10830E+01    0.00000E+00   -0.43556E+02    0.88792E-07    0.11577E-03   -0.12004E-05
   155    0.41986E+04    0.10816E+01    0.00000E+00   -0.43717E+02    0.88266E-07    0.11528E-03   -0.11913E-05
   156    0.42299E+04    0.10797E+01    0.00000E+00   -0.43861E+02    0.87745E-07    0.11478E-03   -0.11821E-05
   157    0.42613E+04    0.10775E+01    0.00000E+00   -0.43985E+02    0.87228E-07    0.11428E-03   -0.11728E-05
   158    0.42925E+04    0.10750E+01    0.00000E+00   -0.44089E+02    0.86716E-07    0.11377E-03   -0.11634E-05
   159    0.43236E+04    0.10720E+01    0.00000E+00   -0.44174E+02    0.86207E-07    0.11327E-03   -0.11539E-05
   160    0.43546E+04    0.10686E+01    0.00000E+00   -0.44238E+02    0.85703E-07    0.11276E-03   -0.11443E-05
   161    0.43855E+04    0.10650E+01    0.00000E+00   -0.44283E+02    0.85204E-07    0.11224E-03   -0.11347E-05
   162    0.44163E+04    0.10609E+01    0.00000E+00   -0.44309E+02    0.84708E-07    0.11173E-03   -0.11249E-05
   163    0.44471E+04    0.10565E+01    0.00000E+00   -0.44313E+02    0.84216E-07    0.11121E-03   -0.11150E-05
   164    0.44776E+04    0.10518E+01    0.00000E+00   -0.44297E+02    0.83729E-07    0.11069E-03   -0.11050E-05
   165    0.45080E+04    0.10467E+01    0.00000E+00   -0.44259E+02    0.83246E-07    0.11016E-03   -0.10949E-05
   166    0.45384E+04    0.10414E+01    0.00000E+00   -0.44200E+02    0.82766E-07    0.10964E-03   -0.10847E-05
   167    0.45686E+04    0.10356E+01    0.00000E+00   -0.44121E+02    0.82291E-07    0.10911E-03   -0.10744E-05
   168    0.45985E+04    0.10296E+01    0.00000E+00   -0.44020E+02    0.81820E-07    0.10858E-03   -0.10640E-05
   169    0.46283E+04    0.10233E+01    0.00000E+00   -0.43896E+02    0.81352E-07    0.10805E-03   -0.10535E-05
   170    0.46580E+04    0.10167E+01    0.00000E+00   -0.43750E+02    0.80889E-07    0.10752E-03   -0.10429E-05
   171    0.46873E+04    0.10099E+01    0.00000E+00   -0.43581E+02    0.80429E-07    0.10698E-03   -0.10322E-05
   172    0.47165E+04    0.10029E+01    0.00000E+00   -0.43390E+02    0.79973E-07    0.10645E-03   -0.10213E-05
   173    0.47453E+04    0.99546E+00    0.00000E+00   -0.43176E+02    0.79521E-07    0.10591E-03   -0.10104E-05
   174    0.47741E+04    0.98802E+00    0.00000E+00   -0.42939E+02    0.79073E-07    0.10538E-03   -0.99940E-06
   175    0.48026E+04    0.98025E+00    0.00000E+00   -0.42678E+02    0.78628E-07    0.10484E-03   -0.98828E-06
   176    0.48308E+04    0.97236E+00    0.00000E+00   -0.42394E+02    0.78187E-07    0.10430E-03   -0.97705E-06
   177    0.48587E+04    0.96425E+00    0.00000E+00   -0.42088E+02    0.77750E-07    0.10376E-03   -0.96572E-06
   178    0.48864E+04    0.95614E+00    0.00000E+00   -0.41757E+02    0.77316E-07    0.10321E-03   -0.95428E-06
   179    0.49138E+04    0.94773E+00    0.00000E+00   -0.41403E+02    0.76886E-07    0.10267E-03   -0.94274E-06
   180    0.49411E+04    0.93922E+00    0.00000E+00   -0.41025E+02    0.76459E-07    0.10213E-03   -0.93110E-06
   181    0.49681E+04    0.93060E+00    0.00000E+00   -0.40624E+02    0.76036E-07    0.10158E-03   -0.91936E-06
   182    0.49948E+04    0.92193E+00    0.00000E+00   -0.40199E+02    0.75617E-07    0.10104E-03   -0.90751E-06
   183    0.50212E+04    0.91314E+00    0.00000E+00   -0.39751E+02    0.75201E-07    0.10050E-03   -0.89556E-06
   184    0.50473E+04    0.90429E+00    0.00000E+00   -0.39278E+02    0.74788E-07    0.99952E-04   -0.88350E-06
   185    0.50733E+04    0.89551E+00    0.00000E+00   -0.38783E+02    0.74379E-07    0.99407E-04   -0.87136E-06
   186    0.50985E+04    0.88665E+00    0.00000E+00   -0.38263E+02    0.73973E-07    0.98862E-04   -0.85911E-06
   187    0.51238E+04    0.87785E+00    0.00000E+00   -0.37718E+02    0.73570E-07    0.98318E-04   -0.84677E-06
   188    0.51488E+04    0.86908E+00    0.00000E+00   -0.37150E+02    0.73171E-07    0.97773E-04   -0.83435E-06
   189    0.51733E+04    0.86037E+00    0.00000E+00   -0.36558E+02    0.72774E-07    0.97228E-04   -0.82183E-06
   190    0.51979E+04    0.85176E+00    0.00000E+00   -0.35943E+02    0.72382E-07    0.96683E-04   -0.80923E-06
   191    0.52218E+04    0.84327E+00    0.00000E+00   -0.35302E+02    0.71992E-07    0.96138E-04   -0.79655E-06
