  0.321364E-01  0.165320E+08  0.165171E+08  0.229661E+04  0.221137E+04  0.000000E+00  0.165296E+08  0.165296E+08  0.165296E+08 -0.390751E+00  0.152304E+08  0.152294E+08  0.107519E+02
  0.355131E-01  0.158231E+08  0.158063E+08  0.187068E+04  0.173305E+04  0.000000E+00  0.158204E+08  0.158204E+08  0.158204E+08 -0.373986E+00  0.145770E+08  0.145759E+08  0.969158E+01
  0.392447E-01  0.150585E+08  0.150397E+08  0.137658E+04  0.135059E+04  0.000000E+00  0.150556E+08  0.150556E+08  0.150556E+08 -0.355906E+00  0.138723E+08  0.138713E+08  0.873390E+01
  0.433683E-01  0.142594E+08  0.142383E+08  0.110072E+04  0.104557E+04  0.000000E+00  0.142561E+08  0.142561E+08  0.142561E+08 -0.337006E+00  0.131359E+08  0.131348E+08  0.787093E+01
  0.479253E-01  0.134266E+08  0.134032E+08  0.831970E+03  0.801414E+03  0.000000E+00  0.134229E+08  0.134229E+08  0.134229E+08 -0.317309E+00  0.123681E+08  0.123671E+08  0.708347E+01
  0.529610E-01  0.125519E+08  0.125262E+08  0.686907E+03  0.616810E+03  0.000000E+00  0.125478E+08  0.125478E+08  0.125478E+08 -0.296623E+00  0.115617E+08  0.115607E+08  0.634950E+01
  0.585259E-01  0.116556E+08  0.116279E+08  0.468057E+03  0.466676E+03  0.000000E+00  0.116513E+08  0.116513E+08  0.116513E+08 -0.275429E+00  0.107358E+08  0.107348E+08  0.565844E+01
  0.646755E-01  0.107498E+08  0.107205E+08  0.376936E+03  0.354605E+03  0.000000E+00  0.107452E+08  0.107452E+08  0.107452E+08 -0.254010E+00  0.990089E+07  0.989992E+07  0.499563E+01
  0.714713E-01  0.985313E+07  0.982292E+07  0.282181E+03  0.266359E+03  0.000000E+00  0.984839E+07  0.984839E+07  0.984839E+07 -0.232810E+00  0.907455E+07  0.907362E+07  0.435090E+01
  0.789812E-01  0.898923E+07  0.895909E+07  0.354041E+03  0.198813E+03  0.000000E+00  0.898450E+07  0.898450E+07  0.898450E+07 -0.212388E+00  0.827858E+07  0.827769E+07  0.371923E+01
  0.872802E-01  0.817638E+07  0.814750E+07  0.262705E+03  0.147090E+03  0.000000E+00  0.817185E+07  0.817185E+07  0.817185E+07 -0.193178E+00  0.752978E+07  0.752896E+07  0.310159E+01
  0.964512E-01  0.744539E+07  0.741908E+07  0.196724E+03  0.110513E+03  0.000000E+00  0.744126E+07  0.744126E+07  0.744126E+07 -0.175907E+00  0.685658E+07  0.685585E+07  0.250987E+01
  0.106096E+00  0.683462E+07  0.681185E+07  0.148796E+03  0.833894E+02  0.000000E+00  0.683105E+07  0.683105E+07  0.683105E+07 -0.161482E+00  0.629428E+07  0.629365E+07  0.198689E+01
  0.115741E+00  0.634569E+07  0.632676E+07  0.115984E+03  0.649531E+02  0.000000E+00  0.634272E+07  0.634272E+07  0.634272E+07 -0.149938E+00  0.584436E+07  0.584381E+07  0.156357E+01
  0.125387E+00  0.594561E+07  0.593028E+07  0.929375E+02  0.521944E+02  0.000000E+00  0.594320E+07  0.594320E+07  0.594320E+07 -0.140494E+00  0.547622E+07  0.547576E+07  0.123619E+01
  0.135032E+00  0.560035E+07  0.558797E+07  0.753851E+02  0.422921E+02  0.000000E+00  0.559840E+07  0.559840E+07  0.559840E+07 -0.132343E+00  0.515849E+07  0.515808E+07  0.995725E+00
  0.144677E+00  0.528340E+07  0.527309E+07  0.617827E+02  0.345855E+02  0.000000E+00  0.528178E+07  0.528178E+07  0.528178E+07 -0.124858E+00  0.486676E+07  0.486640E+07  0.829193E+00
  0.154322E+00  0.497703E+07  0.496785E+07  0.513120E+02  0.287941E+02  0.000000E+00  0.497559E+07  0.497559E+07  0.497559E+07 -0.117620E+00  0.458464E+07  0.458430E+07  0.720810E+00
  0.163967E+00  0.467436E+07  0.466547E+07  0.427236E+02  0.239899E+02  0.000000E+00  0.467296E+07  0.467296E+07  0.467296E+07 -0.110466E+00  0.430577E+07  0.430545E+07  0.653971E+00
  0.173612E+00  0.437648E+07  0.436729E+07  0.355496E+02  0.199051E+02  0.000000E+00  0.437504E+07  0.437504E+07  0.437504E+07 -0.103423E+00  0.403126E+07  0.403094E+07  0.612913E+00
  0.183257E+00  0.408805E+07  0.407825E+07  0.298452E+02  0.167303E+02  0.000000E+00  0.408651E+07  0.408651E+07  0.408651E+07 -0.966027E-01  0.376543E+07  0.376510E+07  0.584132E+00
  0.192902E+00  0.381523E+07  0.380479E+07  0.252042E+02  0.141585E+02  0.000000E+00  0.381359E+07  0.381359E+07  0.381359E+07 -0.901510E-01  0.351395E+07  0.351362E+07  0.557501E+00
  0.202547E+00  0.356539E+07  0.355451E+07  0.212957E+02  0.119334E+02  0.000000E+00  0.356368E+07  0.356368E+07  0.356368E+07 -0.842432E-01  0.328367E+07  0.328335E+07  0.526820E+00
  0.214560E+00  0.329648E+07  0.328557E+07  0.176000E+02  0.988634E+01  0.000000E+00  0.329477E+07  0.329477E+07  0.329477E+07 -0.778863E-01  0.303589E+07  0.303559E+07  0.479467E+00
  0.226572E+00  0.307891E+07  0.306860E+07  0.146823E+02  0.822152E+01  0.000000E+00  0.307729E+07  0.307729E+07  0.307729E+07 -0.727452E-01  0.283550E+07  0.283522E+07  0.423405E+00
  0.238584E+00  0.290665E+07  0.289743E+07  0.125268E+02  0.702598E+01  0.000000E+00  0.290520E+07  0.290520E+07  0.290520E+07 -0.686772E-01  0.267693E+07  0.267667E+07  0.363875E+00
  0.250596E+00  0.276724E+07  0.275936E+07  0.108249E+02  0.607772E+01  0.000000E+00  0.276601E+07  0.276601E+07  0.276601E+07 -0.653867E-01  0.254867E+07  0.254844E+07  0.307409E+00
  0.262609E+00  0.264722E+07  0.264061E+07  0.939468E+01  0.525908E+01  0.000000E+00  0.264618E+07  0.264618E+07  0.264618E+07 -0.625541E-01  0.243826E+07  0.243805E+07  0.259544E+00
  0.274621E+00  0.253456E+07  0.252894E+07  0.825506E+01  0.463409E+01  0.000000E+00  0.253368E+07  0.253368E+07  0.253368E+07 -0.598946E-01  0.233459E+07  0.233441E+07  0.223331E+00
  0.286633E+00  0.242076E+07  0.241573E+07  0.723168E+01  0.405703E+01  0.000000E+00  0.241997E+07  0.241997E+07  0.241997E+07 -0.572066E-01  0.222982E+07  0.222965E+07  0.198950E+00
  0.298645E+00  0.230221E+07  0.229736E+07  0.631939E+01  0.353820E+01  0.000000E+00  0.230145E+07  0.230145E+07  0.230145E+07 -0.544048E-01  0.212061E+07  0.212044E+07  0.184249E+00
  0.310658E+00  0.217996E+07  0.217499E+07  0.555237E+01  0.311867E+01  0.000000E+00  0.217918E+07  0.217918E+07  0.217918E+07 -0.515144E-01  0.200795E+07  0.200778E+07  0.175761E+00
  0.322670E+00  0.205859E+07  0.205337E+07  0.484672E+01  0.271654E+01  0.000000E+00  0.205777E+07  0.205777E+07  0.205777E+07 -0.486444E-01  0.189608E+07  0.189592E+07  0.169840E+00
  0.334682E+00  0.194432E+07  0.193888E+07  0.425247E+01  0.238244E+01  0.000000E+00  0.194347E+07  0.194347E+07  0.194347E+07 -0.459424E-01  0.179076E+07  0.179060E+07  0.163563E+00
  0.346694E+00  0.184227E+07  0.183675E+07  0.376768E+01  0.211652E+01  0.000000E+00  0.184140E+07  0.184140E+07  0.184140E+07 -0.435297E-01  0.169672E+07  0.169656E+07  0.155230E+00
  0.358707E+00  0.175471E+07  0.174933E+07  0.333924E+01  0.187014E+01  0.000000E+00  0.175387E+07  0.175387E+07  0.175387E+07 -0.414604E-01  0.161606E+07  0.161591E+07  0.144441E+00
  0.370719E+00  0.168136E+07  0.167629E+07  0.300037E+01  0.168242E+01  0.000000E+00  0.168056E+07  0.168056E+07  0.168056E+07 -0.397274E-01  0.154851E+07  0.154837E+07  0.131861E+00
  0.382731E+00  0.161988E+07  0.161525E+07  0.271717E+01  0.152583E+01  0.000000E+00  0.161915E+07  0.161915E+07  0.161915E+07 -0.382758E-01  0.149193E+07  0.149179E+07  0.118754E+00
  0.394743E+00  0.156627E+07  0.156212E+07  0.246011E+01  0.137719E+01  0.000000E+00  0.156562E+07  0.156562E+07  0.156562E+07 -0.370103E-01  0.144261E+07  0.144248E+07  0.106459E+00
  0.406756E+00  0.151608E+07  0.151235E+07  0.225009E+01  0.126285E+01  0.000000E+00  0.151550E+07  0.151550E+07  0.151550E+07 -0.358254E-01  0.139642E+07  0.139630E+07  0.960002E-01
  0.418768E+00  0.146605E+07  0.146262E+07  0.205233E+01  0.115164E+01  0.000000E+00  0.146551E+07  0.146551E+07  0.146551E+07 -0.346437E-01  0.135036E+07  0.135025E+07  0.878845E-01
  0.430780E+00  0.141461E+07  0.141135E+07  0.186591E+01  0.104460E+01  0.000000E+00  0.141410E+07  0.141410E+07  0.141410E+07 -0.334283E-01  0.130298E+07  0.130288E+07  0.820616E-01
  0.442792E+00  0.136153E+07  0.135832E+07  0.170667E+01  0.958486E+00  0.000000E+00  0.136103E+07  0.136103E+07  0.136103E+07 -0.321739E-01  0.125409E+07  0.125398E+07  0.780359E-01
  0.454805E+00  0.130778E+07  0.130455E+07  0.155030E+01  0.869134E+00  0.000000E+00  0.130728E+07  0.130728E+07  0.130728E+07 -0.309032E-01  0.120456E+07  0.120446E+07  0.750853E-01
  0.466817E+00  0.125527E+07  0.125198E+07  0.141084E+01  0.790256E+00  0.000000E+00  0.125475E+07  0.125475E+07  0.125475E+07 -0.296615E-01  0.115616E+07  0.115606E+07  0.724932E-01
  0.478829E+00  0.120594E+07  0.120264E+07  0.129301E+01  0.726363E+00  0.000000E+00  0.120543E+07  0.120543E+07  0.120543E+07 -0.284955E-01  0.111071E+07  0.111061E+07  0.697143E-01
  0.490841E+00  0.116110E+07  0.115782E+07  0.118038E+01  0.661190E+00  0.000000E+00  0.116058E+07  0.116058E+07  0.116058E+07 -0.274354E-01  0.106939E+07  0.106929E+07  0.664603E-01
  0.502854E+00  0.112124E+07  0.111806E+07  0.108717E+01  0.609471E+00  0.000000E+00  0.112074E+07  0.112074E+07  0.112074E+07 -0.264936E-01  0.103268E+07  0.103259E+07  0.627138E-01
  0.514866E+00  0.108617E+07  0.108314E+07  0.100697E+01  0.565550E+00  0.000000E+00  0.108569E+07  0.108569E+07  0.108569E+07 -0.256651E-01  0.100039E+07  0.100030E+07  0.586652E-01
  0.526878E+00  0.105489E+07  0.105204E+07  0.930129E+00  0.520737E+00  0.000000E+00  0.105445E+07  0.105445E+07  0.105445E+07 -0.249264E-01  0.971594E+06  0.971508E+06  0.546055E-01
  0.538890E+00  0.102596E+07  0.102328E+07  0.867247E+00  0.486631E+00  0.000000E+00  0.102554E+07  0.102554E+07  0.102554E+07 -0.242430E-01  0.944956E+06  0.944874E+06  0.508207E-01
  0.550903E+00  0.998052E+06  0.995534E+06  0.807546E+00  0.453248E+00  0.000000E+00  0.997657E+06  0.997657E+06  0.997657E+06 -0.235840E-01  0.919268E+06  0.919189E+06  0.475200E-01
  0.562915E+00  0.970380E+06  0.967979E+06  0.749519E+00  0.419586E+00  0.000000E+00  0.970003E+06  0.970003E+06  0.970003E+06 -0.229303E-01  0.893786E+06  0.893710E+06  0.447958E-01
  0.574927E+00  0.942563E+06  0.940237E+06  0.700689E+00  0.393466E+00  0.000000E+00  0.942198E+06  0.942198E+06  0.942198E+06 -0.222730E-01  0.868166E+06  0.868092E+06  0.426173E-01
  0.586939E+00  0.914573E+06  0.912287E+06  0.651178E+00  0.365157E+00  0.000000E+00  0.914214E+06  0.914214E+06  0.914214E+06 -0.216115E-01  0.842381E+06  0.842310E+06  0.408596E-01
  0.598952E+00  0.886773E+06  0.884506E+06  0.605302E+00  0.338989E+00  0.000000E+00  0.886417E+06  0.886417E+06  0.886417E+06 -0.209544E-01  0.816768E+06  0.816697E+06  0.393555E-01
